extraction_key,extraction_type,exact_match_accuracy,partial_match_f1,value_extraction_accuracy,structural_understanding,original_chart_id,perturbation_type,intensity
chart_103_complex_scatter,original,0.0,0.0,0.0,100.0,chart_103,complex,scatter
chart_027_complex_area,original,0.0,0.0,0.0,12.5,chart_027,complex,area
chart_183_complex_bar,original,0.0,0.0,0.0,16.666666666666664,chart_183,complex,bar
chart_097_medium_line,original,0.0,0.3809523809523809,42.85714285714285,75.0,chart_097,medium,line
chart_096_medium_bar,original,0.0,0.0,0.0,25.0,chart_096,medium,bar
chart_172_medium_bar,original,0.0,0.0,0.0,16.666666666666664,chart_172,medium,bar
chart_130_complex_bar,original,0.0,0.0,0.0,12.5,chart_130,complex,bar
chart_174_complex_line,original,0.0,0.0,0.0,100.0,chart_174,complex,line
chart_199_advanced_pie,original,0.0,0.0,0.0,100.0,chart_199,advanced,pie
chart_133_medium_line,original,0.0,0.3,10.0,100.0,chart_133,medium,line
chart_154_medium_area,original,0.0,0.4000000000000001,20.0,50.0,chart_154,medium,area
chart_123_medium_line,original,0.0,0.1111111111111111,11.11111111111111,100.0,chart_123,medium,line
chart_032_advanced_scatter,original,0.0,0.0,0.0,82.14285714285714,chart_032,advanced,scatter
chart_046_medium_line,original,0.0,0.1666666666666666,0.0,100.0,chart_046,medium,line
chart_136_medium_bar,original,0.0,0.0,0.0,16.666666666666664,chart_136,medium,bar
chart_173_advanced_line,original,0.0,0.25,16.666666666666664,100.0,chart_173,advanced,line
chart_169_medium_scatter,original,0.0,0.0,0.0,92.85714285714286,chart_169,medium,scatter
chart_131_complex_bar,original,0.0,0.0,0.0,16.666666666666664,chart_131,complex,bar
chart_126_complex_line,original,0.0,0.625,25.0,100.0,chart_126,complex,line
chart_019_advanced_scatter,original,0.0,0.7499999999999999,20.0,80.0,chart_019,advanced,scatter
chart_079_complex_bar,original,0.0,0.0,0.0,16.666666666666664,chart_079,complex,bar
chart_075_medium_line,original,0.0,0.6666666666666666,16.666666666666664,100.0,chart_075,medium,line
chart_016_medium_area,original,0.0,0.7777777777777778,44.44444444444444,50.0,chart_016,medium,area
chart_066_advanced_bar,original,0.0,0.4615384615384615,38.46153846153847,50.0,chart_066,advanced,bar
chart_051_advanced_area,original,0.0,0.0,0.0,67.56756756756756,chart_051,advanced,area
chart_088_complex_bar,original,0.0,0.0,0.0,12.5,chart_088,complex,bar
chart_092_advanced_scatter,original,0.0,0.2,6.666666666666667,100.0,chart_092,advanced,scatter
chart_039_complex_scatter,original,0.0,0.0,0.0,68.18181818181819,chart_039,complex,scatter
chart_091_advanced_pie,original,0.0,0.0,0.0,100.0,chart_091,advanced,pie
chart_114_advanced_line,original,0.0,0.0769230769230769,7.6923076923076925,100.0,chart_114,advanced,line
chart_163_complex_scatter,original,0.0,0.0,0.0,100.0,chart_163,complex,scatter
chart_157_medium_line,original,0.0,0.0,0.0,100.0,chart_157,medium,line
chart_023_medium_scatter,original,0.0,0.0,0.0,85.0,chart_023,medium,scatter
chart_180_advanced_bar,original,0.0,0.25,16.666666666666664,50.0,chart_180,advanced,bar
chart_146_complex_line,original,0.0,0.0,0.0,50.0,chart_146,complex,line
chart_072_advanced_line,original,0.0,0.6,50.0,100.0,chart_072,advanced,line
chart_056_medium_bar,original,0.0,0.0,0.0,16.666666666666664,chart_056,medium,bar
chart_151_complex_line,original,0.0,0.3636363636363636,36.36363636363637,100.0,chart_151,complex,line
chart_015_complex_line,original,0.0,0.2727272727272727,0.0,100.0,chart_015,complex,line
chart_047_complex_bar,original,0.0,0.0,0.0,25.0,chart_047,complex,bar
chart_090_complex_area,original,0.0,0.3636363636363636,27.27272727272727,100.0,chart_090,complex,area
chart_073_medium_area,original,0.0,0.3333333333333333,33.33333333333333,25.0,chart_073,medium,area
chart_139_medium_bar,original,0.0,0.0,0.0,25.0,chart_139,medium,bar
chart_018_complex_line,original,0.0,0.1818181818181818,9.090909090909092,100.0,chart_018,complex,line
chart_094_complex_scatter,original,0.0,0.0,0.0,100.0,chart_094,complex,scatter
chart_029_medium_pie,original,0.0,0.0,0.0,100.0,chart_029,medium,pie
chart_135_medium_bar,original,0.0,0.0,0.0,16.666666666666664,chart_135,medium,bar
chart_115_medium_line,original,0.0,0.6666666666666666,33.33333333333333,100.0,chart_115,medium,line
chart_009_complex_bar,original,0.0,0.3272727272727273,81.81818181818183,12.5,chart_009,complex,bar
chart_065_advanced_pie,original,0.0,0.0,0.0,100.0,chart_065,advanced,pie
chart_178_advanced_scatter,original,0.0,0.6,30.0,100.0,chart_178,advanced,scatter
chart_086_medium_bar,original,0.0,0.0,0.0,25.0,chart_086,medium,bar
chart_089_medium_scatter,original,0.0,0.0,0.0,94.44444444444444,chart_089,medium,scatter
chart_022_complex_bar,original,0.0,0.0,0.0,16.666666666666664,chart_022,complex,bar
chart_095_complex_bar,original,0.0,0.0,0.0,16.666666666666664,chart_095,complex,bar
chart_182_advanced_pie,original,0.0,0.0,0.0,100.0,chart_182,advanced,pie
chart_191_medium_line,original,0.0,0.2,10.0,100.0,chart_191,medium,line
chart_084_medium_pie,original,0.0,0.0,0.0,100.0,chart_084,medium,pie
chart_181_complex_pie,original,0.0,0.0,0.0,100.0,chart_181,complex,pie
chart_037_complex_scatter,original,0.0,0.0,0.0,83.33333333333333,chart_037,complex,scatter
chart_168_advanced_line,original,0.0,0.2142857142857142,0.0,100.0,chart_168,advanced,line
chart_085_advanced_scatter,original,0.0,0.0909090909090909,0.0,100.0,chart_085,advanced,scatter
chart_185_complex_area,original,0.0,0.2,0.0,50.0,chart_185,complex,area
chart_038_medium_line,original,0.0,0.5714285714285714,57.14285714285714,100.0,chart_038,medium,line
chart_001_medium_bar,original,0.0,0.0,0.0,25.0,chart_001,medium,bar
chart_069_advanced_line,original,0.0,0.2941176470588235,36.36363636363637,73.91304347826086,chart_069,advanced,line
chart_148_advanced_scatter,original,0.0,0.0,0.0,96.66666666666669,chart_148,advanced,scatter
chart_112_complex_bar,original,0.0,0.0,0.0,16.666666666666664,chart_112,complex,bar
chart_054_medium_bar,original,0.0,0.0,0.0,25.0,chart_054,medium,bar
chart_105_complex_bar,original,0.0,0.0,0.0,12.5,chart_105,complex,bar
chart_188_complex_line,original,0.0,0.0909090909090909,0.0,100.0,chart_188,complex,line
chart_164_advanced_line,original,0.0,0.1,10.0,100.0,chart_164,advanced,line
chart_048_complex_bar,original,0.0,0.0,0.0,22.916666666666664,chart_048,complex,bar
chart_141_medium_scatter,original,0.0,0.0,0.0,85.0,chart_141,medium,scatter
chart_198_medium_bar,original,0.0,0.0,0.0,25.0,chart_198,medium,bar
chart_152_complex_line,original,0.0,0.0833333333333333,8.333333333333332,100.0,chart_152,complex,line
chart_127_complex_line,original,0.0,0.2727272727272727,9.090909090909092,100.0,chart_127,complex,line
chart_057_medium_bar,original,0.0,0.0,0.0,16.666666666666664,chart_057,medium,bar
chart_053_complex_bar,original,0.0,0.0,0.0,16.0,chart_053,complex,bar
chart_021_medium_bar,original,0.0,0.0,0.0,28.57142857142857,chart_021,medium,bar
chart_005_complex_bar,original,0.0,0.0,0.0,16.666666666666664,chart_005,complex,bar
chart_006_advanced_scatter,original,0.0,0.1666666666666666,8.333333333333332,100.0,chart_006,advanced,scatter
chart_106_medium_bar,original,0.0,0.0,0.0,16.666666666666664,chart_106,medium,bar
chart_149_complex_line,original,0.0,0.3,10.0,100.0,chart_149,complex,line
chart_020_medium_scatter,original,0.0,0.0,0.0,87.5,chart_020,medium,scatter
chart_137_medium_bar,original,0.0,0.0,0.0,16.666666666666664,chart_137,medium,bar
chart_197_complex_area,original,0.0,0.1111111111111111,11.11111111111111,50.0,chart_197,complex,area
chart_171_advanced_bar,original,0.0,0.1666666666666666,8.333333333333332,50.0,chart_171,advanced,bar
chart_024_complex_line,original,0.0,0.0,0.0,91.66666666666669,chart_024,complex,line
chart_186_medium_line,original,0.0,0.4285714285714285,42.85714285714285,100.0,chart_186,medium,line
chart_033_medium_line,original,0.0,0.2857142857142857,14.285714285714285,100.0,chart_033,medium,line
chart_055_complex_line,original,0.0,0.0,0.0,12.5,chart_055,complex,line
chart_060_advanced_bar,original,0.0,0.0,0.0,50.0,chart_060,advanced,bar
chart_068_medium_scatter,original,0.0,0.0,0.0,92.85714285714286,chart_068,medium,scatter
chart_187_complex_scatter,original,0.0,0.0,0.0,100.0,chart_187,complex,scatter
chart_179_advanced_bar_rotation_low,perturbation,34.61538461538461,0.2307692307692307,7.6923076923076925,50.0,chart_179,rotation,low
chart_156_complex_bar_rotation_high,perturbation,95.45454545454545,0.0,0.0,12.5,chart_156,rotation,high
chart_062_advanced_line_legend_corruption_medium,perturbation,40.38461538461539,0.24,23.07692307692308,96.15384615384616,chart_062,corruption,medium
chart_123_medium_line_brightness_shift_medium,perturbation,40.74074074074074,0.1111111111111111,11.11111111111111,100.0,chart_123,shift,medium
chart_016_medium_area_brightness_shift_medium,perturbation,61.111111111111114,0.5555555555555556,33.33333333333333,50.0,chart_016,shift,medium
chart_064_complex_pie_gaussian_blur_high,perturbation,0.0,0.0,0.0,100.0,chart_064,blur,high
chart_036_advanced_bar_gaussian_blur_medium,perturbation,93.33333333333333,0.0,0.0,20.833333333333336,chart_036,blur,medium
chart_177_complex_bar_gaussian_blur_medium,perturbation,89.58333333333334,0.0,0.0,12.5,chart_177,blur,medium
chart_007_complex_line_brightness_shift_high,perturbation,43.333333333333336,0.2,20.0,100.0,chart_007,shift,high
chart_111_medium_line_brightness_shift_medium,perturbation,100.0,0.0,0.0,75.0,chart_111,shift,medium
chart_032_advanced_scatter_rotation_medium,perturbation,0.0,0.0,0.0,82.14285714285714,chart_032,rotation,medium
chart_158_medium_bar_random_blocks_medium,perturbation,0.0,0.0,0.0,0.0,chart_158,blocks,medium
chart_067_advanced_scatter_random_blocks_medium,perturbation,28.78787878787879,0.3636363636363636,36.36363636363637,100.0,chart_067,blocks,medium
chart_002_medium_line_gaussian_blur_medium,perturbation,50.0,0.3,10.0,100.0,chart_002,blur,medium
chart_093_complex_area_brightness_shift_medium,perturbation,36.11111111111111,0.2222222222222222,11.11111111111111,50.0,chart_093,shift,medium
chart_092_advanced_scatter_gaussian_blur_medium,perturbation,36.666666666666664,0.3333333333333333,6.666666666666667,100.0,chart_092,blur,medium
chart_066_advanced_bar_random_blocks_medium,perturbation,41.02564102564102,0.3076923076923077,15.384615384615383,50.0,chart_066,blocks,medium
chart_104_advanced_line_rotation_medium,perturbation,22.61904761904762,0.3571428571428571,21.428571428571427,100.0,chart_104,rotation,medium
chart_125_medium_bar_rotation_medium,perturbation,70.0,0.0,0.0,16.666666666666664,chart_125,rotation,medium
chart_129_complex_bar_brightness_shift_low,perturbation,97.5,0.0,0.0,12.5,chart_129,shift,low
chart_200_complex_pie_random_blocks_medium,perturbation,5.0,0.1,10.0,100.0,chart_200,blocks,medium
chart_074_complex_bar_gaussian_blur_medium,perturbation,81.81818181818183,0.0,0.0,16.666666666666664,chart_074,blur,medium
chart_098_complex_bar_rotation_medium,perturbation,93.93939393939394,0.0,0.0,16.666666666666664,chart_098,rotation,medium
chart_010_advanced_pie_gaussian_blur_high,perturbation,0.0,0.0,0.0,100.0,chart_010,blur,high
chart_131_complex_bar_legend_corruption_medium,perturbation,77.77777777777779,0.0,0.0,16.666666666666664,chart_131,corruption,medium
chart_101_complex_pie_brightness_shift_medium,perturbation,0.0,0.0,0.0,100.0,chart_101,shift,medium
chart_107_medium_scatter_brightness_shift_medium,perturbation,0.0,0.0,0.0,93.75,chart_107,shift,medium
chart_102_medium_line_rotation_medium,perturbation,100.0,0.0,0.0,66.66666666666666,chart_102,rotation,medium
chart_050_medium_pie_brightness_shift_low,perturbation,0.0,0.0,0.0,100.0,chart_050,shift,low
chart_025_medium_bar_legend_corruption_medium,perturbation,75.0,0.0,0.0,25.0,chart_025,corruption,medium
chart_023_medium_scatter_gaussian_blur_medium,perturbation,0.0,0.0,0.0,85.0,chart_023,blur,medium
chart_175_advanced_bar_legend_corruption_medium,perturbation,89.0909090909091,0.3278688524590163,81.81818181818183,11.0,chart_175,corruption,medium
chart_199_advanced_pie_legend_corruption_medium,perturbation,0.0,0.0,0.0,100.0,chart_199,corruption,medium
chart_064_complex_pie_rotation_low,perturbation,0.0,0.0,0.0,100.0,chart_064,rotation,low
chart_096_medium_bar_gaussian_blur_medium,perturbation,83.33333333333334,0.0,0.0,25.0,chart_096,blur,medium
chart_190_advanced_line_rotation_high,perturbation,17.77777777777778,0.1333333333333333,6.666666666666667,100.0,chart_190,rotation,high
chart_064_complex_pie_gaussian_blur_low,perturbation,0.0,0.0,0.0,100.0,chart_064,blur,low
chart_070_medium_bar_random_blocks_medium,perturbation,0.0,0.0,0.0,0.0,chart_070,blocks,medium
chart_123_medium_line_gaussian_blur_medium,perturbation,51.85185185185185,0.6666666666666666,66.66666666666666,100.0,chart_123,blur,medium
chart_023_medium_scatter_brightness_shift_medium,perturbation,0.0,0.0,0.0,90.0,chart_023,shift,medium
chart_101_complex_pie_gaussian_blur_medium,perturbation,0.0,0.0,0.0,100.0,chart_101,blur,medium
chart_145_medium_bar_rotation_medium,perturbation,100.0,0.0,0.0,16.666666666666664,chart_145,rotation,medium
chart_042_medium_bar_brightness_shift_high,perturbation,75.0,0.0,0.0,16.666666666666664,chart_042,shift,high
chart_012_advanced_line_rotation_medium,perturbation,96.96969696969697,0.0,0.0,86.66666666666667,chart_012,rotation,medium
chart_034_medium_line_brightness_shift_medium,perturbation,35.714285714285715,0.4285714285714285,0.0,100.0,chart_034,shift,medium
chart_034_medium_line_brightness_shift_low,perturbation,71.42857142857143,0.3809523809523809,0.0,75.0,chart_034,shift,low
chart_162_complex_bar_gaussian_blur_high,perturbation,35.0,0.3,30.0,50.0,chart_162,blur,high
chart_183_complex_bar_rotation_medium,perturbation,92.5925925925926,0.0,0.0,16.666666666666664,chart_183,rotation,medium
chart_128_complex_bar_random_blocks_medium,perturbation,69.44444444444444,0.0,0.0,14.0625,chart_128,blocks,medium
chart_158_medium_bar_brightness_shift_medium,perturbation,66.66666666666666,0.0,0.0,16.666666666666664,chart_158,shift,medium
chart_122_advanced_scatter_gaussian_blur_medium,perturbation,98.33333333333333,1.0,83.33333333333334,100.0,chart_122,blur,medium
chart_156_complex_bar_brightness_shift_high,perturbation,93.18181818181817,0.0,0.0,12.5,chart_156,shift,high
chart_019_advanced_scatter_rotation_medium,perturbation,0.0,0.0,0.0,80.0,chart_019,rotation,medium
chart_043_medium_pie_random_blocks_medium,perturbation,0.0,0.0,0.0,100.0,chart_043,blocks,medium
chart_136_medium_bar_brightness_shift_medium,perturbation,76.19047619047619,0.0,0.0,16.666666666666664,chart_136,shift,medium
chart_195_advanced_pie_gaussian_blur_high,perturbation,0.0,0.0,0.0,100.0,chart_195,blur,high
chart_072_advanced_line_rotation_medium,perturbation,68.0,0.7,60.0,50.0,chart_072,rotation,medium
chart_126_complex_line_legend_corruption_medium,perturbation,37.5,0.5,12.5,100.0,chart_126,corruption,medium
chart_007_complex_line_legend_corruption_medium,perturbation,30.0,0.3333333333333332,20.0,90.0,chart_007,corruption,medium
chart_050_medium_pie_rotation_medium,perturbation,0.0,0.0,0.0,100.0,chart_050,rotation,medium
chart_194_medium_line_brightness_shift_medium,perturbation,37.5,0.125,12.5,100.0,chart_194,shift,medium
chart_104_advanced_line_legend_corruption_medium,perturbation,17.857142857142858,0.1428571428571428,0.0,100.0,chart_104,corruption,medium
chart_045_complex_bar_random_blocks_medium,perturbation,39.39393939393939,0.3636363636363636,27.27272727272727,50.0,chart_045,blocks,medium
chart_019_advanced_scatter_random_blocks_medium,perturbation,0.0,0.0,0.0,80.0,chart_019,blocks,medium
chart_153_advanced_pie_legend_corruption_medium,perturbation,0.0,0.0,0.0,100.0,chart_153,corruption,medium
chart_136_medium_bar_legend_corruption_medium,perturbation,76.19047619047619,0.0,0.0,19.444444444444446,chart_136,corruption,medium
chart_013_advanced_bar_legend_corruption_medium,perturbation,28.205128205128204,0.0769230769230769,7.6923076923076925,50.0,chart_013,corruption,medium
chart_190_advanced_line_rotation_low,perturbation,25.555555555555554,0.3333333333333333,26.666666666666668,100.0,chart_190,rotation,low
chart_027_complex_area_random_blocks_medium,perturbation,0.0,0.0,0.0,0.0,chart_027,blocks,medium
chart_090_complex_area_brightness_shift_medium,perturbation,78.78787878787878,0.5454545454545454,36.36363636363637,100.0,chart_090,shift,medium
chart_192_complex_line_legend_corruption_medium,perturbation,22.727272727272727,0.0,0.0,90.90909090909092,chart_192,corruption,medium
chart_122_advanced_scatter_brightness_shift_high,perturbation,98.33333333333333,1.0,83.33333333333334,100.0,chart_122,shift,high
chart_016_medium_area_gaussian_blur_medium,perturbation,61.111111111111114,0.5555555555555556,33.33333333333333,50.0,chart_016,blur,medium
chart_193_medium_line_random_blocks_medium,perturbation,50.0,0.3333333333333333,16.666666666666664,100.0,chart_193,blocks,medium
chart_096_medium_bar_rotation_medium,perturbation,75.0,0.0,0.0,25.0,chart_096,rotation,medium
chart_162_complex_bar_gaussian_blur_medium,perturbation,90.0,0.0,0.0,12.5,chart_162,blur,medium
chart_120_complex_pie_rotation_low,perturbation,0.0,0.0,0.0,100.0,chart_120,rotation,low
chart_169_medium_scatter_gaussian_blur_medium,perturbation,0.0,0.0,0.0,85.71428571428572,chart_169,blur,medium
chart_003_medium_bar_brightness_shift_high,perturbation,0.0,0.0,0.0,31.25,chart_003,shift,high
chart_109_advanced_bar_brightness_shift_high,perturbation,86.66666666666667,0.9655172413793104,60.0,46.66666666666666,chart_109,shift,high
chart_175_advanced_bar_random_blocks_medium,perturbation,29.09090909090909,0.0909090909090909,0.0,50.0,chart_175,blocks,medium
chart_163_complex_scatter_brightness_shift_medium,perturbation,0.0,0.0,0.0,100.0,chart_163,shift,medium
chart_015_complex_line_random_blocks_medium,perturbation,0.0,0.0,0.0,50.0,chart_015,blocks,medium
chart_091_advanced_pie_brightness_shift_medium,perturbation,0.0,0.0,0.0,100.0,chart_091,shift,medium
chart_013_advanced_bar_rotation_high,perturbation,32.05128205128205,0.1538461538461538,15.384615384615383,50.0,chart_013,rotation,high
chart_102_medium_line_gaussian_blur_low,perturbation,100.0,0.0,0.0,66.66666666666666,chart_102,blur,low
chart_030_medium_bar_gaussian_blur_low,perturbation,91.66666666666666,0.0,0.0,25.0,chart_030,blur,low
chart_045_complex_bar_brightness_shift_high,perturbation,84.84848484848484,0.0,0.0,16.666666666666664,chart_045,shift,high
chart_014_complex_bar_brightness_shift_medium,perturbation,87.5,0.0,0.0,12.5,chart_014,shift,medium
